image	bicycle	bird	bottle	car	chair	diningtable	dog	person	pottedplant	sofa	
00012538	0.587571	0.856538	0.415485	0.172999	0.985761	0.047134	0.020138	0.628501	0.926877	0.996596	
00012539	0.877634	0.270940	0.754333	0.922728	0.456081	0.003167	0.629452	0.546908	0.428229	0.218167	
00012540	0.469101	0.895948	0.693313	0.898937	0.348011	0.576378	0.177060	0.561805	0.493399	0.332843	
00012541	0.437418	0.208790	0.770644	0.377197	0.982914	0.350546	0.588838	0.200946	0.452288	0.588968	
00012542	0.746185	0.964168	0.912260	0.137199	0.485870	0.162302	0.530245	0.674558	0.011208	0.776433	
00012543	0.467910	0.414360	0.310680	0.142254	0.315094	0.623241	0.343399	0.183677	0.941977	0.876914	
00012544	0.860827	0.229565	0.204717	0.006772	0.381385	0.551040	0.715416	0.642320	0.782714	0.335661	
00012545	0.466512	0.818370	0.072879	0.807930	0.018010	0.849423	0.350587	0.437662	0.961549	0.745860	
00012546	0.498104	0.360443	0.587201	0.824806	0.503632	0.401395	0.543172	0.671603	0.516902	0.109351	
00012547	0.487431	0.501524	0.542487	0.914956	0.126992	0.054022	0.468700	0.839980	0.856805	0.948745	
00012548	0.229469	0.747674	0.644086	0.348943	0.305175	0.998144	0.013046	0.790813	0.643308	0.223180	
00012549	0.085552	0.831850	0.598005	0.456638	0.256059	0.043258	0.131132	0.765948	0.159434	0.252996	
00012550	0.067383	0.394471	0.450020	0.645615	0.002292	0.125975	0.696978	0.548491	0.563457	0.722239	
00012551	0.888391	0.096636	0.162550	0.673504	0.772713	0.458125	0.399591	0.010980	0.945513	0.785103	
00012552	0.233168	0.265392	0.764921	0.975907	0.661799	0.802324	0.220834	0.809323	0.985257	0.060918	
00012553	0.861596	0.791945	0.983300	0.613359	0.397966	0.403748	0.111920	0.814242	0.408468	0.967253	
00012554	0.711735	0.936861	0.143146	0.927750	0.501051	0.754779	0.431683	0.651025	0.949958	0.523947	
00012555	0.872813	0.568259	0.827703	0.928172	0.612551	0.339803	0.298965	0.053845	0.596177	0.885299	
00012556	0.938002	0.938022	0.881133	0.997718	0.133072	0.343944	0.639238	0.443493	0.342939	0.488951	
00012557	0.139689	0.597248	0.070450	0.268294	0.283354	0.612137	0.082598	0.298464	0.973140	0.921229	
00012558	0.393900	0.987952	0.477865	0.946144	0.837400	0.940608	0.082275	0.432468	0.451907	0.321014	
00012559	0.980563	0.762349	0.738755	0.112128	0.865931	0.177159	0.802512	0.995522	0.287045	0.169809	
00012560	0.644794	0.185616	0.733737	0.869964	0.054759	0.117560	0.740358	0.957431	0.393395	0.879992	
00012561	0.896410	0.516770	0.816245	0.109511	0.493185	0.458721	0.386083	0.624372	0.983634	0.447752	
00012562	0.482230	0.640152	0.533480	0.898298	0.830148	0.976384	0.986047	0.354916	0.121615	0.851522	
00012563	0.014093	0.868951	0.560833	0.635193	0.918485	0.793503	0.604998	0.937155	0.397593	0.151481	
00012564	0.622880	0.600118	0.346526	0.600994	0.801233	0.157044	0.361807	0.138424	0.718363	0.059003	
00012565	0.231095	0.999669	0.550756	0.468422	0.978781	0.790028	0.761032	0.273175	0.719616	0.343479	
00012566	0.527434	0.129176	0.021103	0.513905	0.571478	0.717190	0.719208	0.268753	0.682819	0.347054	
00012567	0.724992	0.293371	0.736771	0.544773	0.063756	0.305595	0.518110	0.669671	0.518085	0.059128	
00012568	0.607416	0.476879	0.833972	0.690247	0.086434	0.143576	0.109116	0.072724	0.077991	0.243921	
00012569	0.588366	0.129582	0.836320	0.563029	0.976799	0.992894	0.108498	0.167115	0.571713	0.947132	
00012570	0.433435	0.228123	0.033120	0.203873	0.448712	0.773078	0.202774	0.522817	0.380381	0.075886	
00012571	0.244173	0.181072	0.912172	0.375177	0.894170	0.513236	0.704924	0.207374	0.788329	0.573971	
00012572	0.428960	0.672016	0.094925	0.630856	0.911189	0.378190	0.687999	0.665370	0.734787	0.467626	
00012573	0.010177	0.325785	0.850908	0.515162	0.961414	0.266309	0.847698	0.953289	0.043055	0.058464	
00012574	0.608821	0.790588	0.522200	0.128802	0.778060	0.596823	0.617552	0.413382	0.572044	0.108932	
00012575	0.957975	0.546014	0.016366	0.829810	0.948101	0.107885	0.788292	0.046699	0.323972	0.078682	
00012576	0.095447	0.230557	0.129177	0.839441	0.679078	0.683440	0.627333	0.462997	0.418660	0.371412	
00012577	0.035591	0.686762	0.593175	0.323476	0.714160	0.206239	0.115714	0.808692	0.192030	0.641783	
00012578	0.886235	0.049083	0.721787	0.158390	0.137596	0.888389	0.230461	0.964458	0.200307	0.646193	
00012579	0.246941	0.572599	0.037025	0.857178	0.082775	0.618593	0.313997	0.127910	0.482540	0.703645	
00012580	0.008915	0.993762	0.176169	0.317448	0.112226	0.035653	0.313137	0.407933	0.239394	0.996512	
00012581	0.814920	0.362969	0.232437	0.269635	0.369215	0.849425	0.920542	0.611491	0.170137	0.073192	
00012582	0.140499	0.558721	0.715013	0.860606	0.965415	0.139910	0.058238	0.171168	0.933739	0.467989	
00012583	0.879866	0.927280	0.770586	0.801220	0.362390	0.230725	0.699426	0.680576	0.680965	0.039179	
00012584	0.095377	0.259876	0.589379	0.262470	0.930394	0.375598	0.501295	0.498059	0.758490	0.656157	
00012585	0.352560	0.832475	0.872939	0.898853	0.095983	0.203095	0.515154	0.423991	0.475998	0.703998	
00012586	0.593421	0.175126	0.453991	0.125889	0.121931	0.667364	0.450854	0.987101	0.943718	0.113249	
00012587	0.585182	0.879842	0.983929	0.856531	0.488612	0.125272	0.834288	0.441568	0.673030	0.583635	
00012588	0.667682	0.279633	0.259961	0.824722	0.922508	0.837356	0.473041	0.787208	0.476307	0.919333	
00012589	0.648027	0.849476	0.690669	0.453873	0.134837	0.702801	0.728822	0.545799	0.178162	0.936598	
00012590	0.433369	0.806716	0.596744	0.128094	0.144381	0.294082	0.402763	0.859746	0.667183	0.454355	
00012591	0.139759	0.189125	0.279329	0.082199	0.333315	0.752997	0.116031	0.904952	0.417387	0.986001	
00012592	0.751930	0.978559	0.279210	0.174168	0.454992	0.835649	0.390245	0.785774	0.130330	0.840995	
00012593	0.241787	0.253728	0.683768	0.727455	0.008392	0.271649	0.519080	0.881181	0.682665	0.389373	
00012594	0.650459	0.778546	0.811281	0.486973	0.408340	0.524774	0.704666	0.098249	0.560156	0.879402	
00012595	0.857374	0.810785	0.076241	0.506925	0.180881	0.009992	0.043829	0.225756	0.896638	0.602939	
00012596	0.084370	0.497953	0.369373	0.919943	0.873352	0.742271	0.228010	0.649830	0.263239	0.044346	
00012597	0.972089	0.915723	0.806237	0.215467	0.548879	0.967452	0.829731	0.471713	0.581637	0.406449	
00012598	0.031460	0.100984	0.958331	0.135851	0.861317	0.976095	0.473029	0.701655	0.573049	0.818355	
00012599	0.835405	0.135825	0.993735	0.441895	0.053122	0.663508	0.376390	0.148043	0.067020	0.329726	
00012600	0.835713	0.858317	0.425572	0.222084	0.511039	0.419750	0.425628	0.200892	0.676038	0.465177	
00012601	0.049858	0.018646	0.433153	0.236069	0.145796	0.008475	0.561484	0.376838	0.007412	0.958793	
00012602	0.545886	0.728328	0.338446	0.275397	0.438657	0.362943	0.473875	0.332590	0.576730	0.144450	
00012603	0.943170	0.816658	0.454668	0.138119	0.455261	0.689644	0.196835	0.347566	0.762729	0.007865	
00012604	0.321473	0.116220	0.769975	0.176380	0.318137	0.404637	0.842608	0.612270	0.351623	0.630592	
00012605	0.806467	0.488556	0.755700	0.372320	0.925516	0.236858	0.571392	0.506125	0.826405	0.854894	
00012606	0.601399	0.347448	0.992394	0.986729	0.721515	0.956744	0.374767	0.255372	0.802853	0.605096	
00012607	0.789620	0.773891	0.203073	0.858851	0.636562	0.246547	0.095739	0.992961	0.104701	0.228007	
00012608	0.799185	0.285287	0.375417	0.733991	0.945801	0.038071	0.378095	0.533695	0.064064	0.966358	
00012609	0.049565	0.824397	0.708670	0.589775	0.730328	0.263306	0.076051	0.312882	0.207391	0.630262	
00012610	0.283199	0.173061	0.163498	0.238835	0.521927	0.807070	0.192702	0.404237	0.263219	0.195266	
00012611	0.653457	0.863643	0.323962	0.242430	0.647242	0.796613	0.946943	0.789008	0.488357	0.680050	
00012612	0.489655	0.926055	0.809012	0.018924	0.736006	0.126834	0.807712	0.021328	0.767629	0.151870	
00012613	0.972852	0.191104	0.218957	0.816261	0.871009	0.128315	0.124464	0.119872	0.989829	0.093031	
00012614	0.748490	0.050352	0.328388	0.712925	0.867096	0.065221	0.966166	0.288329	0.352871	0.393283	
00012615	0.567841	0.548449	0.461998	0.774855	0.228864	0.829965	0.603003	0.902105	0.382050	0.067869	
00012616	0.298964	0.009518	0.352330	0.295749	0.301048	0.586604	0.676603	0.507002	0.971192	0.768521	
00012617	0.256110	0.828364	0.073540	0.798322	0.409905	0.339317	0.242707	0.910784	0.463602	0.224213	
00012618	0.886564	0.908544	0.505193	0.508615	0.192329	0.757696	0.934836	0.269797	0.497035	0.910195	
00012619	0.446801	0.705297	0.274200	0.117903	0.194550	0.678122	0.533139	0.834058	0.163405	0.220146	
00012620	0.815987	0.243330	0.567635	0.876170	0.149643	0.270389	0.008773	0.621363	0.058850	0.533761	
00012621	0.098337	0.589232	0.027511	0.205440	0.855203	0.613664	0.970461	0.585997	0.492175	0.343564	
00012622	0.859593	0.938900	0.613717	0.291950	0.930679	0.476206	0.880165	0.621767	0.164845	0.497621	
00012623	0.027629	0.895502	0.423612	0.290844	0.779568	0.200779	0.647333	0.359415	0.790801	0.277473	
00012624	0.899156	0.606226	0.645296	0.875444	0.158295	0.588495	0.089231	0.474952	0.251286	0.151017	
00012625	0.899936	0.792378	0.306118	0.160987	0.729166	0.859860	0.641930	0.313957	0.185303	0.289676	
00012626	0.524106	0.836168	0.290785	0.722810	0.193505	0.739586	0.073186	0.066463	0.307036	0.069271	
00012627	0.120200	0.560141	0.430515	0.805566	0.458184	0.848393	0.299700	0.243020	0.875348	0.562556	
00012628	0.177794	0.000695	0.550274	0.741832	0.855407	0.514583	0.625288	0.605843	0.092892	0.543925	
00012629	0.706108	0.251275	0.122461	0.792085	0.131757	0.341103	0.028786	0.432007	0.636699	0.017948	
00012630	0.831360	0.431949	0.130425	0.697821	0.613868	0.181199	0.158628	0.435134	0.159462	0.862006	
00012631	0.034834	0.430653	0.228788	0.778401	0.638411	0.081830	0.728568	0.094993	0.087502	0.411783	
00012632	0.757839	0.875233	0.106923	0.365185	0.752029	0.463069	0.532267	0.059415	0.761860	0.228461	
00012633	0.957112	0.067641	0.093037	0.909672	0.256673	0.091349	0.196687	0.873154	0.533770	0.438437	
00012634	0.342871	0.339907	0.188573	0.553157	0.548657	0.589521	0.918283	0.166312	0.708123	0.146256	
00012635	0.638244	0.177062	0.683496	0.856432	0.938039	0.840339	0.215270	0.141568	0.120863	0.583763	
00012636	0.343006	0.246035	0.541483	0.957511	0.950067	0.040552	0.352886	0.655122	0.379061	0.991821	
00012637	0.216471	0.727819	0.521407	0.805097	0.605515	0.384850	0.158238	0.085736	0.586060	0.089146	
00012638	0.786201	0.288205	0.941817	0.417961	0.810568	0.529906	0.370072	0.774931	0.621287	0.592983	
00012639	0.723090	0.237342	0.637501	0.602931	0.315105	0.648344	0.737094	0.523517	0.261828	0.974866	
00012640	0.278839	0.139659	0.718558	0.523061	0.272134	0.109254	0.029998	0.242221	0.752891	0.898830	
00012641	0.582431	0.220730	0.424442	0.608298	0.428744	0.757738	0.560874	0.128267	0.976501	0.273396	
00012642	0.421006	0.817547	0.248358	0.175605	0.747262	0.394061	0.218211	0.121529	0.356843	0.646315	
00012643	0.092069	0.378229	0.935987	0.518055	0.464983	0.035316	0.918168	0.045482	0.871178	0.131300	
00012644	0.024027	0.665515	0.802128	0.496826	0.983740	0.062574	0.518064	0.790319	0.081559	0.725928	
00012645	0.491146	0.935813	0.761634	0.846213	0.848656	0.009991	0.156804	0.078209	0.878976	0.437112	
00012646	0.278267	0.426481	0.061753	0.572806	0.321862	0.575906	0.830328	0.461646	0.756156	0.539965	
00012647	0.339757	0.605160	0.906654	0.176046	0.178597	0.761307	0.751460	0.853323	0.404985	0.124355	
00012648	0.287350	0.969584	0.655628	0.129696	0.855225	0.087062	0.343676	0.653430	0.614367	0.310781	
00012649	0.170903	0.364651	0.947950	0.657252	0.860381	0.062910	0.621387	0.801717	0.675175	0.519475	
00012650	0.399263	0.664448	0.545242	0.213118	0.105005	0.640136	0.611352	0.985093	0.857539	0.525389	
00012651	0.697650	0.314755	0.305319	0.445418	0.760526	0.904884	0.608994	0.707745	0.742781	0.560501	
00012652	0.203676	0.885716	0.088516	0.745189	0.139112	0.410024	0.596034	0.372467	0.851897	0.301468	
00012653	0.666326	0.295545	0.421535	0.665510	0.607067	0.781693	0.029332	0.704270	0.489531	0.482893	
00012654	0.443066	0.295366	0.367533	0.299396	0.792711	0.505994	0.387252	0.804820	0.092524	0.808445	
00012655	0.433295	0.907082	0.852529	0.772555	0.211792	0.262406	0.943868	0.088457	0.424509	0.509507	
00012656	0.175239	0.492885	0.983924	0.355395	0.032051	0.379200	0.659753	0.069213	0.250122	0.824658	
00012657	0.193202	0.207140	0.053853	0.090120	0.803438	0.472542	0.931332	0.773167	0.608100	0.087535	
00012658	0.616421	0.025819	0.357135	0.727179	0.039307	0.719774	0.885922	0.865024	0.858626	0.226363	
00012659	0.269011	0.170209	0.999067	0.716518	0.741000	0.579472	0.708380	0.353750	0.705877	0.773003	
00012660	0.559678	0.302341	0.415017	0.081067	0.339318	0.467566	0.442486	0.684645	0.651216	0.057579	
00012661	0.944784	0.961440	0.380648	0.736509	0.416091	0.258757	0.813631	0.604428	0.785241	0.682946	
00012662	0.714472	0.783657	0.104580	0.083746	0.193796	0.643356	0.855257	0.195489	0.415605	0.876294	
00012663	0.679220	0.673256	0.589612	0.891691	0.947057	0.038296	0.185990	0.648647	0.112434	0.368015	
00012664	0.959381	0.840722	0.146321	0.888089	0.135556	0.060638	0.353210	0.329118	0.802169	0.030192	
00012665	0.775334	0.420854	0.376576	0.569339	0.469374	0.739655	0.566110	0.423915	0.344246	0.340284	
00012666	0.607727	0.703737	0.936352	0.847043	0.851339	0.021821	0.184812	0.809430	0.702914	0.541559	
00012667	0.948002	0.481287	0.700370	0.126624	0.246823	0.649107	0.465595	0.709107	0.649469	0.433732	
00012668	0.059642	0.820576	0.242934	0.204711	0.431396	0.888045	0.183272	0.300392	0.000669	0.749071	
00012669	0.268712	0.437390	0.742119	0.049470	0.994207	0.899797	0.591420	0.099304	0.261817	0.282148	
00012670	0.986680	0.859974	0.326638	0.692382	0.927651	0.294081	0.780997	0.350878	0.233142	0.957773	
00012671	0.772207	0.008897	0.369959	0.293286	0.043022	0.812785	0.655471	0.864156	0.828018	0.913766	
00012672	0.475354	0.996031	0.492794	0.747850	0.547716	0.567494	0.060048	0.880353	0.512316	0.949937	
00012673	0.680900	0.275201	0.200618	0.534739	0.001494	0.933047	0.687455	0.980479	0.376903	0.631816	
00012674	0.416935	0.033516	0.287567	0.327923	0.724761	0.798510	0.661856	0.434332	0.645232	0.201576	
00012675	0.380149	0.152100	0.292593	0.921022	0.618769	0.276672	0.053280	0.189795	0.164702	0.858736	
00012676	0.213270	0.479596	0.429844	0.828465	0.372333	0.998440	0.763323	0.371238	0.578413	0.724089	
00012677	0.382938	0.888842	0.478113	0.522990	0.294159	0.726772	0.034650	0.386625	0.571218	0.035132	
00012678	0.029668	0.283419	0.931920	0.122679	0.055141	0.286611	0.897740	0.200509	0.438072	0.407304	
00012679	0.472321	0.784127	0.836230	0.092340	0.700690	0.591552	0.707234	0.832501	0.267072	0.613627	
00012680	0.333373	0.170393	0.289976	0.672961	0.892967	0.749114	0.089462	0.352846	0.691719	0.446220	
00012681	0.975845	0.731294	0.958075	0.710431	0.726025	0.450236	0.333825	0.432289	0.975215	0.634224	
00012682	0.555444	0.246622	0.723048	0.980868	0.585521	0.041102	0.138356	0.337799	0.905516	0.253159	
00012683	0.846304	0.081841	0.864808	0.962349	0.952208	0.955692	0.239229	0.149297	0.673233	0.148194	
00012684	0.408063	0.852909	0.523250	0.402068	0.360748	0.483106	0.971077	0.227915	0.586699	0.003221	
00012685	0.462018	0.686552	0.052769	0.186915	0.091252	0.083204	0.971044	0.621770	0.420235	0.009243	
00012686	0.826307	0.958111	0.960015	0.389354	0.486917	0.053213	0.806948	0.779810	0.537674	0.336378	
00012687	0.991203	0.985056	0.672208	0.885119	0.165584	0.630885	0.923074	0.232774	0.376743	0.415033	
00012688	0.523948	0.534723	0.065467	0.595220	0.257325	0.304867	0.682245	0.023571	0.118423	0.857679	
00012689	0.925437	0.905980	0.979136	0.628196	0.001744	0.740228	0.644005	0.589244	0.969795	0.619644	
00012690	0.739022	0.476649	0.294845	0.960662	0.763251	0.562932	0.496749	0.155114	0.756825	0.719723	
00012691	0.567430	0.889671	0.949909	0.239762	0.763796	0.712467	0.991874	0.132785	0.562297	0.728772	
00012692	0.968778	0.023850	0.173420	0.318027	0.015676	0.645665	0.724071	0.602211	0.919398	0.771585	
00012693	0.824499	0.128725	0.000905	0.286204	0.123749	0.306853	0.379904	0.720971	0.154160	0.293395	
00012694	0.959609	0.740640	0.878455	0.918012	0.080442	0.543580	0.079561	0.734668	0.341656	0.993209	
00012695	0.646346	0.391020	0.850537	0.808547	0.078074	0.797506	0.732587	0.884293	0.479396	0.968955	
00012696	0.379573	0.393628	0.336409	0.977465	0.591245	0.678071	0.513735	0.847760	0.271880	0.916528	
00012697	0.476575	0.601848	0.098330	0.173099	0.496128	0.973903	0.522348	0.275216	0.873013	0.435479	
00012698	0.911890	0.023885	0.628119	0.805188	0.492939	0.660244	0.814356	0.492806	0.428711	0.319222	
00012699	0.014854	0.387671	0.400417	0.364400	0.648199	0.246552	0.834622	0.370473	0.750844	0.620431	
00012700	0.156694	0.056746	0.928052	0.561876	0.840743	0.450802	0.946853	0.764941	0.889594	0.701954	
00012701	0.471568	0.689571	0.880606	0.288411	0.017150	0.251942	0.486553	0.804565	0.234024	0.135349	
00012702	0.542992	0.520391	0.619081	0.718680	0.844059	0.760499	0.180239	0.585399	0.803025	0.983045	
00012703	0.059691	0.076086	0.893941	0.328519	0.771896	0.522211	0.178588	0.679866	0.961399	0.994052	
00012704	0.658030	0.406260	0.209053	0.676989	0.289107	0.108614	0.597695	0.224707	0.163069	0.762455	
00012705	0.889635	0.430213	0.258298	0.833545	0.700634	0.686299	0.974727	0.211982	0.648831	0.352963	
00012706	0.109633	0.659312	0.004125	0.042501	0.913043	0.662555	0.927531	0.685971	0.616327	0.715009	
00012707	0.437773	0.218391	0.090453	0.964167	0.944897	0.905743	0.553925	0.890040	0.218400	0.781931	
00012708	0.280230	0.081089	0.595820	0.132197	0.267973	0.489806	0.288956	0.253121	0.986876	0.827052	
00012709	0.985246	0.467672	0.299313	0.136864	0.154361	0.463341	0.225538	0.845869	0.691463	0.537677	
00012710	0.608759	0.728672	0.775434	0.652430	0.370596	0.663417	0.766697	0.125960	0.633899	0.183967	
00012711	0.253749	0.613984	0.642390	0.330120	0.222814	0.937509	0.218206	0.638700	0.426368	0.269136	
00012712	0.132615	0.900598	0.179547	0.977635	0.026262	0.326865	0.444952	0.948569	0.840420	0.543580	
00012713	0.545005	0.252779	0.283340	0.663341	0.181080	0.023212	0.351203	0.788069	0.957033	0.649720	
00012714	0.827804	0.220095	0.135855	0.915637	0.243849	0.773083	0.420986	0.610112	0.956419	0.585041	
00012715	0.837006	0.235805	0.563496	0.144173	0.997118	0.084870	0.806642	0.570832	0.492961	0.685942	
00012716	0.833349	0.810130	0.144256	0.104044	0.654934	0.535649	0.030610	0.005685	0.776507	0.807722	
00012717	0.203715	0.702409	0.856053	0.939679	0.117834	0.798365	0.233130	0.603226	0.351318	0.601864	
00012718	0.544418	0.878505	0.030408	0.734526	0.824767	0.547524	0.907989	0.248210	0.892262	0.985750	
00012719	0.874943	0.711011	0.850324	0.023260	0.731423	0.802823	0.841046	0.308266	0.634306	0.199021	
00012720	0.121000	0.661080	0.232800	0.108073	0.714380	0.315577	0.831535	0.703190	0.584074	0.859588	
00012721	0.856351	0.439577	0.754936	0.107345	0.557218	0.396500	0.155533	0.494121	0.733661	0.416029	
00012722	0.899776	0.562794	0.056390	0.281817	0.381068	0.470662	0.305559	0.967223	0.349456	0.390836	
00012723	0.217865	0.990311	0.707646	0.862780	0.347355	0.264029	0.737204	0.051533	0.840541	0.440056	
00012724	0.076979	0.957315	0.184121	0.109755	0.085379	0.777337	0.601229	0.927169	0.067788	0.658232	
00012725	0.474215	0.336818	0.994603	0.574089	0.212168	0.494089	0.591342	0.266309	0.143287	0.506446	
00012726	0.835027	0.155456	0.516700	0.921953	0.088572	0.626914	0.911805	0.944179	0.397018	0.016078	
00012727	0.469394	0.417079	0.538151	0.978371	0.759535	0.512241	0.504448	0.643922	0.067879	0.653687	
00012728	0.413770	0.554477	0.271514	0.904401	0.069622	0.844484	0.792388	0.473569	0.769368	0.459658	
00012729	0.502746	0.029752	0.378257	0.050672	0.585777	0.801001	0.804698	0.787605	0.403053	0.268661	
00012730	0.125440	0.866706	0.512147	0.412456	0.282792	0.495673	0.651018	0.008244	0.492809	0.962189	
00012731	0.132285	0.894414	0.515419	0.311648	0.521659	0.867136	0.599039	0.147523	0.433072	0.006825	
00012732	0.870475	0.497190	0.468934	0.423227	0.974270	0.497111	0.297981	0.685722	0.680495	0.157020	
00012733	0.602950	0.209287	0.154167	0.914799	0.684215	0.961799	0.965756	0.540117	0.149659	0.532939	
00012734	0.265302	0.721597	0.215126	0.284658	0.401481	0.072833	0.922381	0.545703	0.617181	0.849968	
